clase,probclase1,probclase2,probclase3,Country,L1Name,L2Namev2,BECTUAREAL2,BECCVPTCHAREAL2,BECAWMNSHPINDXL2,BECAWMNNNGHL2,BECEFFMESHSIZEL2,BECAWEDGDENSL2,BECPOPDENSADJL2,BECPRSBRTL2,BECPRSSUBWAYL2,BECADCRCTYAVGL2,BECADINTDENSL2,BECADSTTDENSL2,BECURBTRVDELAYINDEXL2
2,7.86E-10,0.999999999,0.00000,Mexico,Tula de Allende,Tlaxcoapan,457.3782,358.3023,3.2425,170.4736,13.4133,3.08652267,1264.761,0,0,1.066555778,5.854390907,1587.294207,0.005500883
2,1.77E-16,1,0.00000,Mexico,Tula de Allende,Tula de Allende,2521.2496,849.9923,6.2574,97.3658,50.943,0.96378246,1150.134,0,0,1.064364647,4.756624426,1267.043423,0.036377747
2,3.71E-10,1,0.00000,Mexico,Tulancingo de Bravo,Cuautepec de Hinojosa,940.493,433.5869,3.2506,167.2741,2.1738,0.318296948,801.1956,0,0,1.165300868,0.457532007,404.6623866,0.003305813
2,2.80E-10,0.99999989,0.00000,Mexico,Tulancingo de Bravo,Santiago Tulantepec de Lugo Guerrero,803.16,379.9362,2.8373,84.4294,15.9765,1.727716124,1369.165,0,0,1.069491758,1.439122051,540.284282,0.008120954
2,6.06E-10,0.999954953,0.00005,Mexico,Tulancingo de Bravo,Tulancingo de Bravo,2684.064,970.3492,4.1369,84.4878,108.113,2.217869655,2504.347,0,0,1.053433319,10.1494885,2274.239711,0.031304212
2,2.50E-10,1,0.00000,Mexico,Tuxtla Gutierrez,Berriozabal,720.8948,724.3729,2.7022,108.6758,4.8192,0.406679564,1263.466,0,0,1.084582597,2.508869237,645.4732726,0.004491572
2,2.15E-10,1,0.00000,Mexico,Tuxtla Gutierrez,Chiapa de Corzo,1012.32,401.0276,3.1687,143.9169,1.1099,0.109863158,1237.682,0,0,1.137348862,1.492833845,479.9127244,0.002510403
3,6.07E-12,0,1.00000,Mexico,Tuxtla Gutierrez,Tuxtla Gutierrez,7450.82,1289.969,5.7239,64.377,1388.101,5.136691599,5220.627,0,0,1.056110389,40.4055378,6560.415532,0.070378083
2,1.68E-10,0.999999999,0.00000,Mexico,Uriangato,Moroleon,821.25,539.6815,3.4692,93.6474,25.4506,1.830479786,3073.391,0,0,1.040684872,6.383418959,1212.998579,0.00303163
2,4.91E-11,0.999999541,0.00000,Mexico,Uriangato,Uriangato,1097.1948,680.7813,4.3795,88.3732,40.2116,2.92371334,2325.913,0,0,1.056223489,9.005166615,2288.84821,0.011003434
2,1.48E-13,0.99968059,0.00032,Mexico,Uruapan,Uruapan,4205.0673,1539.4974,6.0247,83.2565,116.4741,1.140106412,4473.646,0,0,1.067209413,6.173451029,1107.991785,0.082085652
2,7.25E-11,1,0.00000,Mexico,Veracruz,Alvarado,1233.7102,484.7113,3.2659,116.1692,1.4694,0.132106016,932.3215,0,0,1.075260296,1.409758263,454.2633431,0.006199117
3,0.000229723,0,0.99977,Mexico,Veracruz,Boca del Rio,2084.49,833.8304,3.491,60.7134,1074.3972,13.56869506,5925.622,0,0,1.038512267,74.84363897,12167.02972,0.045657605
2,1.22E-09,0.999999999,0.00000,Mexico,Veracruz,Jamapa,163.984,521.9975,2.179,156.2033,0.719,0.446843056,528.6898,0,0,1.079464121,1.129271011,479.5745164,0
1,0.999984756,2.38E-09,0.00002,Mexico,Veracruz,Medellin,1132.385,635.8987,2.9343,106.1813,3.6156,0.275520833,1002.331,0,0,1.109136884,36.52442315,6351.933303,0.017107762
3,2.50E-09,0,1.00000,Mexico,Veracruz,Veracruz,7919.559,1202.897,4.6303,72.1084,1370.0711,4.588723578,5211.365,0,0,1.041431214,43.76023854,7297.58594,0.058635427
3,1.21E-09,0.360720719,0.63928,Mexico,Victoria,Victoria,6235.368,1709.8849,4.8525,70.4554,177.9709,0.82331252,3321.291,0,0,1.031118423,5.607234732,1034.715036,0.059339084
2,2.16E-16,0.974550553,0.02545,Mexico,Villahermosa,Centro,9415.9764,1765.1427,6.991,79.98,147.6418,0.769563951,3049.295,0,0,1.098824335,3.297958722,1108.350855,0.06719244
2,1.04E-11,0.99999993,0.00000,Mexico,Villahermosa,Nacajuca,1493.7218,444.2419,3.9429,79.6488,3.1097,0.23100956,1410.246,0,0,1.12099577,1.850527072,844.0111552,0.010743605
3,0.001036212,1.61E-17,0.99896,Mexico,Xalapa,Banderilla,282.15,459.92,4.1183,86.3302,32.9731,12.37679166,2495.454,0,0,1.102520974,15.87835403,3454.826977,0.036008107
2,2.97E-11,0.999999998,0.00000,Mexico,Xalapa,Coatepec,1013.312,686.9637,3.7534,89.7662,17.232,1.216956957,2117.352,0,0,1.110292257,6.800116397,1956.861415,0.029852159
2,3.51E-10,1,0.00000,Mexico,Xalapa,Emiliano Zapata,1092.5976,346.961,2.496,164.895,1.5539,0.16308961,652.6539,0,0,1.109257572,4.916082714,1418.062536,0.013601971
2,9.06E-10,0.999999999,0.00000,Mexico,Xalapa,Jilotepec,132.4791,250.3879,2.4182,120.5636,0.5818,0.656209247,856.5203,0,0,1.170615272,3.358385745,1548.590967,0.007522606
2,2.39E-07,0.999411403,0.00059,Mexico,Xalapa,Rafael Lucio,86.49,192.4479,3.1065,80.3521,2.5439,4.826910665,1088.902,0,0,1.086233458,9.495922718,2677.063908,0.000927754
2,1.55E-09,0.999999998,0.00000,Mexico,Xalapa,Tlalnelhuayocan,111.51,307.7296,2.3084,92.4342,0.7887,0.908301384,1745,0,0,1.148156892,5.745962075,1851.890969,0.004016199
3,3.32E-08,0,1.00000,Mexico,Xalapa,Xalapa,4977.2706,1021.1286,4.9001,68.7973,1716.1544,9.449234577,7353.934,0,0,1.066413789,70.53710026,10149.9005,0.158029988
2,3.80E-13,1,0.00000,Mexico,Zacatecas,Guadalupe,2772.5328,872.6168,4.3373,104.7711,29.8791,0.470845484,340.8,0,0,1.056232952,4.010076339,838.4628586,0.017532535
2,5.00E-10,0.999999955,0.00000,Mexico,Zacatecas,Morelos,292.2265,490.3696,3.201,87.682,1.0284,0.428139032,2819.734,0,0,1.045785474,1.853995214,605.2950725,0.004947334
2,1.99E-13,1,0.00000,Mexico,Zacatecas,Zacatecas,1933.102,932.7417,5.1878,102.1029,40.2818,1.329421717,3291.572,0,0,1.069559653,6.808188755,1298.781505,0.052131765
2,1.21E-10,0.999880019,0.00012,Mexico,Zamora,Jacona,776.7936,766.7658,4.3093,73.3172,34.5535,3.207231317,2813.538,0,0,1.027351075,8.791800834,1381.709454,0.021814448
2,7.88E-12,1,0.00000,Mexico,Zamora,Zamora,2289.6896,658.2946,4.6053,133.5379,54.2446,1.181943595,3810.491,0,0,1.046501166,9.677291551,1607.154987,0.040298706
2,6.95E-15,1,0.00000,Nicaragua,Chinandega,Chinandega,964.715,841.7624,4.0619,94.5525,8.3093,0.499405405,2586.072,0,0,1.061981156,2.15952087,551.9090574,0.011579687
2,4.90E-14,1,0.00000,Nicaragua,Chinandega,El Viejo,475.3763,860.4655,3.2947,107.6276,0.9852,0.16680216,760.1843,0,0,1.107451904,0.456863911,310.852174,0.002431094
2,2.53E-15,1,0.00000,Nicaragua,Esteli,Estelí,1038.2382,1056.0077,3.9249,90.2982,9.6621,0.51308568,605.5892,0,0,1.089305718,2.148649198,479.9759686,0.036444878
2,1.59E-12,0.999992475,0.00001,Nicaragua,Leon,León,1577.166,1183.7235,4.433,90.446,17.4622,0.553326324,931.4524,0,0,1.057395493,19.19013234,3417.822972,0.034099542
2,2.02E-13,0.996965798,0.00303,Nicaragua,Managua,Ciudad Sandino,601.4736,633.3558,4.6521,66.218,30.0944,3.003990941,641.8668,0,0,1.047632017,14.70482393,3169.360539,0.049420838
2,4.00E-13,1,0.00000,Nicaragua,Managua,El Crucero,106.8288,290.7903,3.1866,122.4999,0.0754,0.106595744,2466.461,0,0,1.106688344,0.550902179,402.5222095,0.075095198
3,4.54E-17,0,1.00000,Nicaragua,Managua,Managua,10360.9888,2172.642,5.8899,61.7947,3107.265,7.478375425,2523.097,0,0,1.045240838,51.55656792,8084.590034,0.247542242
2,1.29E-12,0.999999913,0.00000,Nicaragua,Managua,Mateare,640.5255,662.4954,2.7851,86.3231,5.6057,0.479203022,2361.265,0,0,1.063071387,3.356390441,921.9792053,0.131341871
2,5.13E-13,0.999999519,0.00000,Nicaragua,Managua,Nindiri,633.9612,469.4178,3.0932,82.6176,2.1234,0.52108601,1329.599,0,0,1.06517329,3.94661264,1295.569641,0.144109779
2,1.24E-13,0.999997372,0.00000,Nicaragua,Managua,Ticuantepe,379.3518,392.6999,3.0813,66.9812,2.5123,0.992313482,1533.56,0,0,1.07833526,3.778868592,1239.836482,0.088479406
2,1.66E-13,0.999999418,0.00000,Nicaragua,Masaya,Masaya,1014.033,1332.1742,2.9686,80.4265,49.1318,2.089762801,1245.901,0,0,1.054496572,6.515964144,1903.088759,0.065672753
3,0.000374419,0.236004264,0.76362,Peru,Arequipa,Alto Selva Alegre,309.5993,330.6317,2.1828,66.8525,8.9022,1.568328076,536.2132,0,0,1.047088843,23.98254581,3020.198703,0.00139475
1,0.998196013,0,0.00180,Peru,Arequipa,Arequipa,998.91,199.6171,2.8408,60.166,871.4109,29.16516752,508.338,0,0,1.065456722,127.4576936,17276.84973,0.00018589
2,1.97E-10,0.999990577,0.00001,Peru,Arequipa,Cayma,834.1203,432.6695,4.2893,68.7203,25.6238,1.719077328,554.2108,0,0,1.115189188,12.42767688,1859.831696,0.00186673
3,5.06E-13,1.28E-39,1.00000,Peru,Arequipa,Cerro Colorado,2937.87,769.1978,6.7421,62.1713,456.5843,3.868765647,733.7374,0,0,1.046550262,24.48083106,4101.568439,0.006008118
2,2.62E-10,1,0.00000,Peru,Arequipa,Characato,209.6087,398.8808,3.8388,118.6042,2.3354,1.444412335,630.6027,0,0,1.057843263,8.649128777,1277.424692,0.000567042
3,0.000687694,2.17E-23,0.99931,Peru,Arequipa,Jacobo Hunter,294.1191,463.7959,2.7829,75.288,28.6604,6.385914905,491.7743,0,0,1.045602079,44.49391332,5417.125049,0.022272466
1,0.999984565,0,0.00002,Peru,Arequipa,Jose Luis Bustamante Y Rivero,847.44,260.2907,2.8064,60.2123,625.5705,28.04747483,545.0631,0,0,1.046085781,163.66161,17981.19979,0.203772956
3,0.000241903,5.13E-12,0.99976,Peru,Arequipa,Mariano Melgar,307.44,139.3147,2.7351,62.3759,32.0052,6.505283815,578.9117,0,0,1.040595224,31.83344909,4191.720038,0.025724351
3,0.000480655,4.87E-17,0.99952,Peru,Arequipa,Miraflores,378.27,170.2464,2.3919,62.8386,53.3715,6.961658624,527.9244,0,0,1.031743342,36.91537691,4437.83326,0.043379916
2,2.46E-05,0.999975447,0.00000,Peru,Arequipa,Mollebaya,9.9892,162.1772,1.5834,199.9764,0.0068,0.258060429,977.0771,0,0,1.288526299,4.232790917,1613.04265,0.022882946
3,0.021727645,1.68E-165,0.97827,Peru,Arequipa,Paucarpata,826.1994,460.886,2.9536,62.9107,205.6137,10.67915101,553.1224,0,0,1.035016762,103.4206133,12883.50925,0.093112715
2,0.000124475,0.999875525,0.00000,Peru,Arequipa,Quequeña,2.25,82.7526,1.4133,289.5117,0.0003,0.066256017,1707.885,0,0,1.091915661,11.4080923,2163.061978,0.030880138
2,4.05E-07,0.999999595,0.00000,Peru,Arequipa,Sabandia,45.899,187.4011,2.1687,146.1432,0.0759,0.406744726,838.6116,0,0,1.059520682,14.21884288,2489.117584,0.026911091
3,2.58E-05,4.37E-58,0.99997,Peru,Arequipa,Sachaca,275.76,341.7215,3.9804,66.8357,22.5239,11.93518012,644.0792,0,0,1.061583689,56.48576862,7678.803602,0.07278056
3,5.27E-05,4.71E-32,0.99995,Peru,Arequipa,Socabaya,410.22,444.4039,3.4887,68.8377,38.0099,8.192114602,569.0366,0,0,1.048600656,47.25031268,6098.885875,0.061991244
2,2.37E-07,0.999999763,0.00000,Peru,Arequipa,Tiabaya,104.1295,234.4379,2.7453,149.8143,0.9979,1.733410393,836.078,0,0,1.095141005,14.3722107,2217.999332,0.089370231
1,1,6.97E-13,0.00000,Peru,Arequipa,Uchumayo,75.24,236.4356,2.2854,602.0554,0.0552,0.136641301,1420.808,0,0,1.168329935,1.150633327,362.0135721,0.041226004
1,0.999999985,0,0.00000,Peru,Arequipa,Yanahuara,331.29,0,2.0738,,299.332,40.88787389,564.5279,0,0,1.090492935,120.6611803,14551.46644,0.2121083
2,2.47E-05,0.999975297,0.00000,Peru,Arequipa,Yura,231.84,292.4224,2.7735,266.0513,0.0669,0.04111901,821.0414,0,0,1.236811683,0.106768979,98.29624579,0.052031426
1,0.952274905,0.002092455,0.04563,Peru,Ayacucho,Ayacucho,807.6598,491.8231,3.5083,93.9348,61.7699,4.315698355,430.61,0,0,1.134151062,29.21425582,4631.17255,0.00304156
3,0.000624862,1.02E-13,0.99938,Peru,Ayacucho,Carmen Alto,279.2696,260.6797,3.413,62.8171,33.9012,8.847106714,452.5702,0,0,1.118306278,27.38051395,4330.429578,0
1,0.999935002,1.87E-05,0.00005,Peru,Ayacucho,Jesus Nazareno,153.45,249.0355,2.3103,102.3595,8.3455,4.233098475,505.9629,0,0,1.09446932,31.2307232,4637.319548,0.014817986
3,0.008149185,8.25E-91,0.99185,Peru,Ayacucho,San Juan Bautista,464.85,407.1146,2.0333,61.4622,114.6973,9.644122978,472.6887,0,0,1.028999075,77.28412351,9981.398698,0.004000061
1,1,2.33E-80,0.00000,Peru,Ayacucho,Tambillo,23.31,81.6792,1.5124,1056.6818,0.0028,0.044320855,499.1302,0,0,1.609511553,0.561688053,591.7715291,0
2,1.63E-10,1,0.00000,Peru,Cajamarca,Cajamarca,1704.8734,923.2968,4.0129,84.9793,52.1177,1.370770454,608.7761,0,0,1.185297141,5.515865012,1347.177529,0.007861504
1,1,2.25E-24,0.00000,Peru,Cajamarca,Llacanora,14.49,137.9274,1.4094,391.9298,0.0052,0.143650196,2338.507,0,0,1.727037792,0.332730048,303.7294263,0.00053958
2,6.30E-06,0.999993704,0.00000,Peru,Cajamarca,Los Baños del Inca,408.8724,415.6553,3.2665,114.5222,0.9506,0.306664426,547.489,0,0,1.345959574,1.419912886,1268.435517,0.022998409
3,0.002602141,2.69E-92,0.99740,Peru,Chiclayo,Chiclayo,1533.06,590.1531,2.2352,68.4452,396.6867,6.284377482,798.8635,0,0,1.014726127,71.79642739,8580.105228,0.010607958
3,0.00158367,1.36E-85,0.99842,Peru,Chiclayo,Jose Leonardo Ortiz,973.6201,526.0396,2.9471,68.0379,299.667,11.23757495,795.0831,0,0,1.008771315,66.63858413,8521.578563,0.042747885
3,0.000579569,0.426523801,0.57290,Peru,Chiclayo,La Victoria,609.39,430.8956,2.2578,71.57,59.3047,3.943365658,897.0381,0,0,1.01805841,18.65898237,3242.973881,0.024139038
2,5.31E-10,0.999999999,0.00000,Peru,Chiclayo,Lambayeque,593.7335,809.8949,3.5093,99.6206,6.2825,0.552487674,314.2037,0,0,1.030647933,2.304066829,497.6793109,0.024292001
2,9.38E-07,0.999998856,0.00000,Peru,Chiclayo,Pimentel,583.6512,367.0642,2.8925,94.1034,8.4198,1.551992065,889.949,0,0,1.027630253,17.34853937,2788.258412,0.01467935
2,1.37E-08,0.999999986,0.00000,Peru,Chiclayo,Pomalca,266.2198,281.5465,2.4094,170.0991,3.7552,1.190636342,989.3179,0,0,1.053427085,4.563359789,721.4853028,0.022892943
2,1.03E-12,1,0.00000,Peru,Chimbote,Chimbote,2037.3298,833.0964,5.151,124.8529,20.8488,0.424804701,679.204,0,0,1.036413474,2.148588565,392.0915095,0.006482922
3,0.000256932,3.39E-20,0.99974,Peru,Chimbote,Coishco,73.98,170.9604,3.0332,60.308,6.6604,10.95805343,885.0356,0,0,1.050694576,27.66135255,3485.931392,0.057973557
2,2.68E-10,0.999986229,0.00001,Peru,Chimbote,Nuevo Chimbote,1132.2012,397.1159,3.713,66.8095,20.6778,0.939995646,656.1245,0,0,1.030351539,7.868771454,1114.024647,0.022763269
2,3.02E-06,0.999996979,0.00000,Peru,Chincha Alta,Alto Laran,148.7694,159.4572,2.1171,267.6043,0.0551,0.08181011,311.4382,0,0,1.051136095,0.625900183,163.1175537,0.00026554
2,5.68E-09,0.999992919,0.00001,Peru,Chincha Alta,Chincha Alta,691.56,483.9792,2.3599,71.3741,15.254,0.888879279,408.4588,0,0,1.03455958,3.741533647,656.616053,0.003477172
2,2.62E-06,0.999997382,0.00000,Peru,Chincha Alta,Chincha Baja,206.822,180.0751,2.0004,281.555,0.5648,0.480183337,427.8875,0,0,1.051476575,3.372686029,1238.048889,0.00104562
2,7.69E-10,0.999999999,0.00000,Peru,Chincha Alta,Grocio Prado,205.02,296.9071,3.3485,114.1751,0.9672,0.695763433,491.2876,0,0,1.058680996,1.811513254,766.3100664,0.02053175
2,1.56E-08,0.999994016,0.00001,Peru,Chincha Alta,Pueblo Nuevo,483.0301,236.6186,2.162,69.5901,10.4443,0.873364971,418.9833,0,0,1.005533416,4.435408524,652.080272,0.006962346
3,1.78E-07,4.49E-67,1.00000,Peru,Chincha Alta,Sunampe,379.5288,375.4408,5.2343,64.6404,48.0543,18.57442689,379.4665,0,0,1.046099594,35.10221992,6950.01586,0.011329565
2,1.03E-05,0.999978337,0.00001,Peru,Cusco,Cusco,768.78,445.5222,4.2513,86.6656,49.5042,4.180546014,2007.899,0,0,1.160554554,8.726276169,2005.808071,0.215288745
2,6.02E-08,0.99999994,0.00000,Peru,Cusco,San Jeronimo,382.86,408.9501,3.5632,61.3312,14.57,2.873160346,2382.076,0,0,1.226500089,5.112033873,1472.987841,0.017149291
3,6.35E-07,8.09E-16,1.00000,Peru,Cusco,San Sebastian,1146.8705,567.4845,4.9361,64.4056,153.8739,7.937997615,2281.23,0,0,1.105123695,25.47642616,4890.043091,0.077037997
3,0.354193547,6.93E-163,0.64581,Peru,Cusco,Santiago,442.26,359.2114,2.5777,69.0129,25.7046,2.954361972,1950.011,0,0,1.017353944,97.88882454,17295.33272,0.126981717
1,0.999999858,0,0.00000,Peru,Cusco,Wanchaq,566.55,0,1.7421,,566.55,29.33545142,1964.058,0,0,1.023278158,140.3367663,18794.60122,0.210814523
3,1.18E-05,1.92E-45,0.99999,Peru,Huancayo,Chilca,654.2992,412.5139,4.1266,61.1539,151.2103,14.11674254,790.1307,0,0,1.0449818,37.24588115,5750.750627,0.005973523
3,0.000134868,2.27E-06,0.99986,Peru,Huancayo,Chupaca,277.7413,511.0011,3.6354,76.6269,23.412,8.696682294,279.11,0,0,1.031303538,8.458961967,3219.360512,0.008769512
2,2.47E-07,0.540141444,0.45986,Peru,Huancayo,El Tambo,1351.0808,638.9305,4.5334,62.6677,97.6097,3.660506428,842.83,0,0,1.052250319,16.66900837,2320.95586,0.091699629
2,1.58E-07,0.999999842,0.00000,Peru,Huancayo,Huamancaca Chico,57.6909,124.0052,1.7554,151.0453,0.2778,1.125507983,258.8193,0,0,1.036290816,8.715162032,2847.670262,0
3,2.88E-05,3.02E-11,0.99997,Peru,Huancayo,Huancan,324.4486,339.3048,3.7071,61.2258,21.9169,6.133954176,722.1663,0,0,1.034067407,24.78586826,6102.273485,0.002285937
2,1.10E-09,0.999997743,0.00000,Peru,Huancayo,Huancayo,1079.4592,391.6187,3.5028,60.1635,49.3779,1.969319031,868.4792,0,0,1.116709769,7.430332588,1211.489978,0.063030536
3,0.000577249,0.478106521,0.52132,Peru,Huancayo,Huayucachi,171.0885,262.2291,2.9676,78.701,4.9829,5.230540215,668.3352,0,0,1.046919803,13.72226773,3808.113011,0.012187822
3,0.001660087,3.01E-100,0.99834,Peru,Huancayo,Pilcomayo,289.4409,407.053,3.5495,68.7097,77.6438,24.5175543,885.1943,0,0,1.033097066,26.65722137,6152.918865,0.050354958
2,5.92E-09,0.999999985,0.00000,Peru,Huancayo,San Agustin,240.3,319.9033,4.0138,87.8317,16.5061,3.89565772,797.1259,0,0,1.147470457,5.912342051,2126.008301,0.032896895
2,4.07E-08,0.999999959,0.00000,Peru,Huancayo,Sapallanga,216.18,334.0819,3.9785,87.5675,1.2779,0.940956884,736.6628,0,0,1.287731633,0.635399977,484.7441867,0.002058798
2,1.96E-08,0.99999998,0.00000,Peru,Huancayo,Sicaya,109.62,189.1521,2.4676,96.7763,2.209,1.989929258,897.584,0,0,1.017452568,1.890060281,839.9637687,0.004194627
2,2.01E-07,0.999999799,0.00000,Peru,Huanuco,Amarilis,360.27,261.3321,2.2811,64.7723,3.7434,0.750353348,937.7802,0,0,1.239741538,7.450216064,1449.236544,0.007117728
2,1.62E-08,0.999999854,0.00000,Peru,Huanuco,Huánuco,464.9408,372.6831,2.9828,71.7168,20.375,2.299966838,1054.004,0,0,1.156352635,8.382605499,1589.481301,0.081749347
2,2.26E-09,0.999999998,0.00000,Peru,Huanuco,Pillco Marca,296.3695,331.4716,3.9144,111.6823,8.9697,2.73827375,903.2975,0,0,1.052031745,5.648937767,1104.633383,0.119268779
1,1,9.97E-34,0.00000,Peru,Huanuco,San Francisco de Cayran,6.84,45.5803,1.5175,814.9147,0.0014,0.085473144,2502.584,0,0,1.100105333,0.160031568,74.86214646,0.001273072
1,1,0,0.00000,Peru,Huanuco,Santa Maria del Valle,6.75,99.0084,2.0178,3023.0529,0.0006,0.02928299,2488.021,0,0,1.141994452,0.064912315,46.06039206,0.01136476
2,2.26E-08,0.999999977,0.00000,Peru,Huaraz,Huaraz,403.3795,394.2753,2.6103,79.998,3.3541,0.433853778,367.5161,0,0,1.196421363,1.789039534,343.8512185,0.03905994
1,0.984662687,4.23E-228,0.01534,Peru,Huaraz,Independencia,665.5461,574.7128,3.3463,84.5213,4.4983,0.457438992,383.5455,0,0,1.017205344,122.4937336,18154.47786,0.033463683
2,1.13E-11,0.999999904,0.00000,Peru,Ica,Ica,1409.9358,845.5562,4.657,87.1718,16.5821,0.587406034,406.6582,0,0,1.049789447,3.8251463,610.5634731,0.091248201
2,4.73E-09,0.999999995,0.00000,Peru,Ica,La Tinguina,324.9909,528.6682,2.5518,96.7915,9.6059,1.646186176,327.8881,0,0,1.027616594,6.46565525,1347.413633,0.021484543
2,8.70E-09,0.999999991,0.00000,Peru,Ica,Los Aquijes,175.8618,210.2098,2.0914,94.7886,0.3422,0.346130822,344.7095,0,0,1.067253006,2.717185416,856.6492321,0.001924321
2,1.49E-07,0.999999851,0.00000,Peru,Ica,Pachacutec,67.9492,344.0491,2.2406,201.1011,0.6501,1.307857366,530.0097,0,0,1.010373706,1.534648056,281.7246005,0.003773692
3,0.001013126,3.20E-42,0.99899,Peru,Ica,Parcona,394.1112,318.0014,2.4299,68.6412,35.7292,6.602320897,378.3639,0,0,1.025748392,55.63159366,7618.102063,0.086147619
2,1.55E-08,0.999999984,0.00000,Peru,Ica,Pueblo Nuevo,107.0114,162.1691,1.967,158.5736,0.366,0.744157567,275.2611,0,0,1.041368929,4.987455059,1397.380859,0.01958755
2,1.61E-08,0.999999984,0.00000,Peru,Ica,San Juan Bautista,158.85,323.6078,1.8885,123.1814,2.9839,1.491748073,330.4434,0,0,1.040326863,7.956733821,1479.139067,0.015400389
1,1,8.38E-164,0.00000,Peru,Ica,Santiago,150.388,430.0344,2.9,304.3538,0.0284,0.015909082,597.6489,0,0,1.017353944,97.88882454,17295.33272,0.080777474
2,1.11E-08,0.999999989,0.00000,Peru,Ica,Subtanjalla,205.4688,245.7656,2.7897,184.9103,0.6656,0.335763149,326.251,0,0,1.057997247,2.168410287,363.3892896,0.019451926
2,5.84E-05,0.999763208,0.00018,Peru,Ica,Tate,52.56,158.6086,2.63,81.8328,1.0226,3.222634382,517.5105,0,0,,,,0.02964686
3,0.004435721,3.01E-25,0.99556,Peru,Iquitos,Belen,320.04,327.8994,2.1271,67.7218,1.536,0.229113734,90.62962,0,0,1.104524462,43.4598276,8250.155544,0.022028442
2,8.00E-09,0.999992728,0.00001,Peru,Iquitos,Iquitos,1036.529,490.7049,2.2783,60.0752,28.2742,0.768556226,81.83398,0,0,1.018616855,2.704995868,462.8443963,0.019064314
2,4.00E-09,0.999984963,0.00002,Peru,Iquitos,Punchana,474.3,498.1495,3.0396,67.5541,1.1688,0.143830349,94.41898,0,0,1.075038502,0.293740075,72.46199661,0.00662072
2,1.97E-11,0.999956904,0.00004,Peru,Iquitos,San Juan Bautista,1414.0688,1199.3505,4.6399,66.9379,3.5629,0.08142459,94.71951,0,0,1.052431661,0.390130336,106.8379636,0.011638746
2,1.81E-08,0.999998183,0.00000,Peru,Juliaca,Caracoto,99.99,255.1534,2.542,79.9089,0.0535,0.102785583,882.8726,0,0,1.034040523,1.070097186,512.7162379,0.000125043
2,9.78E-11,0.994568358,0.00543,Peru,Juliaca,Juliaca,2856.9659,1056.8771,5.3978,75.307,132.3237,1.747922074,637.6728,0,0,1.016950793,8.043505825,1545.523102,0.084995131
1,0.998832877,4.10E-234,0.00117,Peru,Lima,Rímac,684.9,0,3.1943,,387.4295,20.80008012,4693.234,1,1,1.058438442,99.99419947,13421.74056,0.090696023
1,1,0,0.00000,Peru,Lima,Surquillo,462.42,0,1.7292,,462.42,32.30829116,3614.756,1,1,1.021715003,192.4540028,23716.47984,0.228686062
1,1,0,0.00000,Peru,Lima,El Agustino,1052.9104,329.932,2.2394,103.0752,618.6853,18.02597391,5165.785,0,1,1.054650135,123.8847586,14998.18193,0.139550101
1,0.999997007,0,0.00000,Peru,Lima,Lima,2142.54,0,2.5566,,2142.54,22.12327424,4876.357,1,1,1.025028568,127.7453841,18449.53926,0.270887876
1,1,0,0.00000,Peru,Lima,La Victoria,913.77,0,1.4901,,913.77,19.76427329,4917.501,1,1,1.030189171,166.1878533,22851.77896,0.25284992
1,0.999999504,0,0.00000,Peru,Lima,San Borja,1035.72,0,1.2605,,1035.72,15.69922373,3652.624,0,1,1.028618009,138.1134327,21358.53223,0.18771114
1,0.999999938,0,0.00000,Peru,Lima,San Juan de Miraflores,1827.81,298.4249,2.4941,60.3749,1488.1662,18.76412718,5132.013,0,1,1.023185233,183.8862442,22129.48317,0.162109583
1,0.661435071,0,0.33856,Peru,Lima,Santiago de Surco,2924.28,141.2712,2.7718,60.0013,2471.8319,15.89869347,4330.421,0,1,1.052860869,113.4373152,16126.54971,0.283728363
3,0.000563845,1.85E-99,0.99944,Peru,Lima,Villa María del Triunfo,1678.9509,433.4458,4.1228,63.1784,255.2968,7.420518651,5697.072,0,1,1.057393522,76.8792313,10758.60183,0.0826494
3,1.78E-06,7.52E-224,1.00000,Peru,Lima,San Juan de Lurigancho,4075.3804,450.1683,4.8634,62.633,967.9514,7.575516556,5631.866,0,1,1.043251498,63.32605005,8726.181878,0.082706318
1,0.999999601,0,0.00000,Peru,Lima,Villa El Salvador,2518.1996,499.8616,3.3498,61.7639,1732.8248,16.94502467,6035.559,0,1,1.014555842,191.245831,21748.50038,0.04584481
